time,cycle,plv,part,pven,qart,qper,qven,vlv,vart,vven
664,1,0.54728,12.648,0.55511,0,0.086142,0.027602,107.31,1116.5,3776.1
666,1,0.54756,12.639,0.55537,0,0.086074,0.027538,107.36,1116.4,3776.3
668,1,0.54784,12.629,0.55563,0,0.086005,0.027476,107.42,1116.2,3776.4
670,1,0.54812,12.62,0.5559,0,0.085937,0.027417,107.47,1116,3776.5
672,1,0.5484,12.611,0.55616,0,0.085869,0.027359,107.53,1115.9,3776.6
674,1,0.54868,12.602,0.55642,0,0.085801,0.027304,107.58,1115.7,3776.7
676,1,0.54896,12.592,0.55669,0,0.085734,0.02725,107.64,1115.5,3776.8
678,1,0.54924,12.583,0.55695,0,0.085666,0.027197,107.69,1115.3,3777
680,1,0.54951,12.574,0.55721,0,0.085598,0.027147,107.75,1115.2,3777.1
682,1,0.54979,12.565,0.55747,0,0.08553,0.027098,107.8,1115,3777.2
684,1,0.55007,12.555,0.55774,0,0.085463,0.02705,107.86,1114.8,3777.3
686,1,0.55034,12.546,0.558,0,0.085395,0.027004,107.91,1114.7,3777.4
688,1,0.55062,12.537,0.55826,0,0.085327,0.026959,107.96,1114.5,3777.5
690,1,0.55089,12.528,0.55853,0,0.08526,0.026916,108.02,1114.3,3777.7
692,1,0.55117,12.518,0.55879,0,0.085192,0.026873,108.07,1114.1,3777.8
694,1,0.55144,12.509,0.55905,0,0.085125,0.026832,108.13,1114,3777.9
696,1,0.55171,12.5,0.55931,0,0.085058,0.026792,108.18,1113.8,3778
698,1,0.55199,12.491,0.55958,0,0.08499,0.026753,108.23,1113.6,3778.1
700,1,0.55226,12.482,0.55984,0,0.084923,0.026715,108.29,1113.5,3778.2
702,1,0.55253,12.473,0.5601,0,0.084856,0.026677,108.34,1113.3,3778.4
704,1,0.55281,12.463,0.56036,0,0.084789,0.026641,108.39,1113.1,3778.5
706,1,0.55308,12.454,0.56062,0,0.084722,0.026605,108.45,1113,3778.6
708,1,0.55335,12.445,0.56088,0,0.084655,0.02657,108.5,1112.8,3778.7
710,1,0.55362,12.436,0.56115,0,0.084588,0.026536,108.55,1112.6,3778.8
712,1,0.55389,12.427,0.56141,0,0.084521,0.026503,108.61,1112.5,3778.9
714,1,0.55416,12.418,0.56167,0,0.084454,0.02647,108.66,1112.3,3779.1
716,1,0.55443,12.409,0.56193,0,0.084387,0.026438,108.71,1112.1,3779.2
718,1,0.5547,12.399,0.56219,0,0.08432,0.026407,108.76,1111.9,3779.3
720,1,0.55497,12.39,0.56245,0,0.084254,0.026376,108.82,1111.8,3779.4
722,1,0.55524,12.381,0.56271,0,0.084187,0.026345,108.87,1111.6,3779.5
724,1,0.55551,12.372,0.56297,0,0.08412,0.026316,108.92,1111.4,3779.6
726,1,0.55578,12.363,0.56323,0,0.084054,0.026286,108.98,1111.3,3779.8
728,1,0.55604,12.354,0.56349,0,0.083987,0.026257,109.03,1111.1,3779.9
730,1,0.55631,12.345,0.56375,0,0.083921,0.026229,109.08,1110.9,3780
732,1,0.55658,12.336,0.56401,0,0.083854,0.026201,109.13,1110.8,3780.1
734,1,0.55685,12.327,0.56427,0,0.083788,0.026173,109.19,1110.6,3780.2
736,1,0.55711,12.318,0.56453,0,0.083722,0.026146,109.24,1110.4,3780.3
738,1,0.55738,12.309,0.56479,0,0.083656,0.026119,109.29,1110.3,3780.4
740,1,0.55765,12.3,0.56505,0,0.083589,0.026092,109.34,1110.1,3780.6
742,1,0.55791,12.291,0.56531,0,0.083523,0.026066,109.39,1109.9,3780.7
744,1,0.55818,12.282,0.56556,0,0.083457,0.02604,109.45,1109.8,3780.8
746,1,0.55844,12.273,0.56582,0,0.083391,0.026015,109.5,1109.6,3780.9
748,1,0.55871,12.264,0.56608,0,0.083325,0.025989,109.55,1109.4,3781
750,1,0.55897,12.255,0.56634,0,0.083259,0.025964,109.6,1109.3,3781.1
752,1,0.55924,12.246,0.5666,0,0.083193,0.02594,109.65,1109.1,3781.2
754,1,0.5595,12.237,0.56685,0,0.083127,0.025915,109.71,1108.9,3781.4
756,1,0.55977,12.228,0.56711,0,0.083062,0.025891,109.76,1108.8,3781.5
758,1,0.56003,12.219,0.56737,0,0.082996,0.025866,109.81,1108.6,3781.6
760,1,0.5603,12.21,0.56763,0,0.08293,0.025843,109.86,1108.4,3781.7
762,1,0.56056,12.201,0.56788,0,0.082865,0.025819,109.91,1108.3,3781.8
764,1,0.56082,12.192,0.56814,0,0.082799,0.025795,109.97,1108.1,3781.9
766,1,0.56109,12.183,0.5684,0,0.082734,0.025772,110.02,1107.9,3782
768,1,0.56135,12.174,0.56865,0,0.082668,0.025749,110.07,1107.8,3782.2
770,1,0.56161,12.165,0.56891,0,0.082603,0.025726,110.12,1107.6,3782.3
772,1,0.56187,12.156,0.56916,0,0.082537,0.025703,110.17,1107.4,3782.4
774,1,0.56214,12.147,0.56942,0,0.082472,0.02568,110.22,1107.3,3782.5
776,1,0.5624,12.138,0.56968,0,0.082407,0.025658,110.27,1107.1,3782.6
778,1,0.56266,12.129,0.56993,0,0.082342,0.025635,110.33,1106.9,3782.7
780,1,0.56292,12.121,0.57019,0,0.082276,0.025613,110.38,1106.8,3782.8
782,1,0.56318,12.112,0.57044,0,0.082211,0.025591,110.43,1106.6,3783
784,1,0.56344,12.103,0.5707,0,0.082146,0.025569,110.48,1106.5,3783.1
786,1,0.5637,12.094,0.57095,0,0.082081,0.025547,110.53,1106.3,3783.2
788,1,0.56397,12.085,0.5712,0,0.082016,0.025525,110.58,1106.1,3783.3
790,1,0.56423,12.076,0.57146,0,0.081951,0.025503,110.63,1106,3783.4
792,1,0.56449,12.067,0.57171,0,0.081887,0.025481,110.68,1105.8,3783.5
794,1,0.56475,12.058,0.57197,0,0.081822,0.02546,110.73,1105.6,3783.6
796,1,0.56501,12.05,0.57222,0,0.081757,0.025438,110.79,1105.5,3783.7
798,1,0.56527,12.041,0.57247,0,0.081692,0.025417,110.84,1105.3,3783.9
800,2,0.56552,12.032,0.57273,0,0.081628,0.025396,110.89,1105.1,3784
802,2,0.57381,12.023,0.57298,0,0.081563,0,110.94,1105,3784.1
804,2,0.5979,12.014,0.57335,0,0.081498,0,110.94,1104.8,3784.2
806,2,0.63801,12.006,0.57371,0,0.081432,0,110.94,1104.7,3784.4
808,2,0.69411,11.997,0.57408,0,0.081367,0,110.94,1104.5,3784.6
810,2,0.76615,11.988,0.57445,0,0.081302,0,110.94,1104.3,3784.7
812,2,0.85405,11.979,0.57481,0,0.081237,0,110.94,1104.2,3784.9
814,2,0.95773,11.97,0.57518,0,0.081172,0,110.94,1104,3785.1
816,2,1.0771,11.962,0.57554,0,0.081107,0,110.94,1103.8,3785.2
818,2,1.212,11.953,0.57591,0,0.081042,0,110.94,1103.7,3785.4
820,2,1.3623,11.944,0.57627,0,0.080977,0,110.94,1103.5,3785.5
822,2,1.5279,11.935,0.57664,0,0.080912,0,110.94,1103.4,3785.7
824,2,1.7086,11.927,0.577,0,0.080847,0,110.94,1103.2,3785.9
826,2,1.9043,11.918,0.57736,0,0.080782,0,110.94,1103,3786
828,2,2.1147,11.909,0.57773,0,0.080718,0,110.94,1102.9,3786.2
830,2,2.3396,11.9,0.57809,0,0.080653,0,110.94,1102.7,3786.4
832,2,2.5788,11.892,0.57845,0,0.080588,0,110.94,1102.5,3786.5
834,2,2.8321,11.883,0.57882,0,0.080524,0,110.94,1102.4,3786.7
836,2,3.0993,11.874,0.57918,0,0.080459,0,110.94,1102.2,3786.8
838,2,3.38,11.866,0.57954,0,0.080395,0,110.94,1102.1,3787
840,2,3.674,11.857,0.5799,0,0.08033,0,110.94,1101.9,3787.2
842,2,3.9809,11.848,0.58026,0,0.080266,0,110.94,1101.7,3787.3
844,2,4.3006,11.84,0.58062,0,0.080202,0,110.94,1101.6,3787.5
846,2,4.6326,11.831,0.58099,0,0.080137,0,110.94,1101.4,3787.6
848,2,4.9767,11.822,0.58135,0,0.080073,0,110.94,1101.3,3787.8
850,2,5.3325,11.814,0.58171,0,0.080009,0,110.94,1101.1,3788
852,2,5.6997,11.805,0.58207,0,0.079945,0,110.94,1100.9,3788.1
854,2,6.0778,11.796,0.58243,0,0.079881,0,110.94,1100.8,3788.3
856,2,6.4666,11.788,0.58279,0,0.079817,0,110.94,1100.6,3788.4
858,2,6.8656,11.779,0.58314,0,0.079753,0,110.94,1100.5,3788.6
860,2,7.2744,11.771,0.5835,0,0.079689,0,110.94,1100.3,3788.8
862,2,7.6927,11.762,0.58386,0,0.079625,0,110.94,1100.1,3788.9
864,2,8.12,11.753,0.58422,0,0.079561,0,110.94,1100,3789.1
866,2,8.5559,11.745,0.58458,0,0.079497,0,110.94,1099.8,3789.2
868,2,9,11.736,0.58494,0,0.079434,0,110.94,1099.7,3789.4
870,2,9.4519,11.728,0.58529,0,0.07937,0,110.94,1099.5,3789.6
872,2,9.911,11.719,0.58565,0,0.079307,0,110.94,1099.3,3789.7
874,2,10.377,11.71,0.58601,0,0.079243,0,110.94,1099.2,3789.9
876,2,10.849,11.702,0.58636,0,0.079179,0,110.94,1099,3790
878,2,11.328,11.693,0.58672,0,0.079116,0,110.94,1098.9,3790.2
880,2,11.811,11.685,0.58708,0.089151,0.079053,0,110.94,1098.7,3790.4
882,2,12.28,11.686,0.58743,0.41905,0.079058,0,110.76,1098.7,3790.5
884,2,12.676,11.723,0.58779,0.67221,0.079317,0,109.92,1099.4,3790.7
886,2,13.007,11.787,0.58814,0.86086,0.07977,0,108.58,1100.6,3790.8
888,2,13.283,11.871,0.5885,0.99598,0.080369,0,106.86,1102.2,3791
890,2,13.512,11.97,0.58887,1.0874,0.08107,0,104.86,1104,3791.1
892,2,13.7,12.079,0.58923,1.1435,0.081842,0,102.69,1106,3791.3
894,2,13.855,12.193,0.5896,1.1718,0.082656,0,100.4,1108.1,3791.5
896,2,13.982,12.311,0.58997,1.1785,0.083491,0,98.058,1110.3,3791.6
898,2,14.086,12.429,0.59035,1.1688,0.084331,0,95.701,1112.5,3791.8
900,2,14.173,12.546,0.59073,1.147,0.085162,0,93.363,1114.7,3792
902,2,14.244,12.661,0.59111,1.1165,0.085976,0,91.069,1116.8,3792.1
904,2,14.304,12.772,0.5915,1.0801,0.086766,0,88.837,1118.8,3792.3
906,2,14.354,12.879,0.59189,1.04,0.087528,0,86.676,1120.8,3792.5
908,2,14.397,12.982,0.59228,0.99782,0.088257,0,84.596,1122.7,3792.7
910,2,14.434,13.08,0.59268,0.95481,0.088954,0,82.601,1124.6,3792.8
912,2,14.467,13.174,0.59308,0.91188,0.089617,0,80.691,1126.3,3793
914,2,14.496,13.263,0.59348,0.86966,0.090247,0,78.867,1127.9,3793.2
916,2,14.522,13.347,0.59389,0.8286,0.090844,0,77.128,1129.5,3793.4
918,2,14.545,13.427,0.5943,0.78896,0.091408,0,75.471,1131,3793.6
920,2,14.567,13.502,0.59471,0.75091,0.091942,0,73.893,1132.4,3793.7
922,2,14.586,13.573,0.59512,0.71453,0.092446,0,72.391,1133.7,3793.9
924,2,14.604,13.64,0.59554,0.67983,0.092921,0,70.962,1134.9,3794.1
926,2,14.621,13.704,0.59595,0.64679,0.09337,0,69.602,1136.1,3794.3
928,2,14.636,13.763,0.59637,0.61535,0.093793,0,68.309,1137.2,3794.5
930,2,14.65,13.82,0.5968,0.58544,0.094191,0,67.078,1138.2,3794.7
932,2,14.663,13.873,0.59722,0.55699,0.094566,0,65.907,1139.2,3794.9
934,2,14.674,13.923,0.59765,0.52992,0.094918,0,64.793,1140.2,3795
936,2,14.685,13.97,0.59807,0.50413,0.09525,0,63.733,1141,3795.2
938,2,14.694,14.014,0.5985,0.47955,0.095561,0,62.725,1141.8,3795.4
940,2,14.702,14.055,0.59893,0.4561,0.095854,0,61.766,1142.6,3795.6
942,2,14.709,14.094,0.59936,0.4337,0.096128,0,60.854,1143.3,3795.8
944,2,14.715,14.131,0.5998,0.41228,0.096384,0,59.986,1144,3796
946,2,14.72,14.165,0.60023,0.39179,0.096624,0,59.162,1144.6,3796.2
948,2,14.724,14.197,0.60066,0.37215,0.096848,0,58.378,1145.2,3796.4
950,2,14.727,14.226,0.6011,0.35331,0.097057,0,57.634,1145.8,3796.6
952,2,14.729,14.254,0.60154,0.33521,0.097251,0,56.927,1146.3,3796.8
954,2,14.73,14.28,0.60197,0.31781,0.097431,0,56.257,1146.8,3797
956,2,14.73,14.304,0.60241,0.30106,0.097597,0,55.621,1147.2,3797.2
958,2,14.73,14.326,0.60285,0.28491,0.097751,0,55.019,1147.6,3797.4
960,2,14.728,14.346,0.60329,0.26933,0.097891,0,54.449,1148,3797.6
962,2,14.725,14.364,0.60373,0.25427,0.09802,0,53.911,1148.3,3797.8
964,2,14.721,14.381,0.60417,0.2397,0.098137,0,53.402,1148.6,3798
966,2,14.716,14.396,0.60461,0.22559,0.098243,0,52.923,1148.9,3798.1
968,2,14.711,14.41,0.60506,0.21191,0.098338,0,52.472,1149.2,3798.3
970,2,14.704,14.422,0.6055,0.19862,0.098422,0,52.048,1149.4,3798.5
972,2,14.697,14.433,0.60594,0.1857,0.098496,0,51.651,1149.6,3798.7
974,2,14.688,14.443,0.60638,0.17311,0.09856,0,51.279,1149.8,3798.9
976,2,14.679,14.451,0.60683,0.16085,0.098614,0,50.933,1149.9,3799.1
978,2,14.669,14.457,0.60727,0.14887,0.098659,0,50.611,1150.1,3799.3
980,2,14.657,14.463,0.60772,0.13716,0.098694,0,50.314,1150.2,3799.5
982,2,14.645,14.467,0.60816,0.12569,0.098721,0,50.039,1150.2,3799.7
984,2,14.632,14.47,0.6086,0.11445,0.098738,0,49.788,1150.3,3799.9
986,2,14.618,14.472,0.60905,0.10341,0.098747,0,49.559,1150.3,3800.1
988,2,14.603,14.472,0.60949,0.09256,0.098748,0,49.352,1150.3,3800.3
990,2,14.588,14.471,0.60994,0.081875,0.09874,0,49.167,1150.3,3800.5
992,2,14.571,14.47,0.61038,0.071337,0.098724,0,49.003,1150.3,3800.7
994,2,14.553,14.467,0.61083,0.060931,0.098699,0,48.861,1150.2,3800.9
996,2,14.534,14.463,0.61127,0.050638,0.098667,0,48.739,1150.2,3801.1
998,2,14.515,14.457,0.61171,0.040443,0.098627,0,48.637,1150.1,3801.3
1000,2,14.494,14.451,0.61216,0.03033,0.098579,0,48.557,1149.9,3801.5
1002,2,14.473,14.444,0.6126,0.020282,0.098523,0,48.496,1149.8,3801.7
1004,2,14.45,14.435,0.61304,0.010285,0.09846,0,48.455,1149.7,3801.9
1006,2,14.426,14.426,0.61349,0.00032366,0.098389,0,48.435,1149.5,3802.1
1008,2,14.402,14.415,0.61393,0,0.09831,0,48.434,1149.3,3802.3
1010,2,14.37,14.405,0.61437,0,0.098232,0,48.434,1149.1,3802.5
1012,2,14.332,14.394,0.61481,0,0.098153,0,48.434,1148.9,3802.7
1014,2,14.286,14.383,0.61526,0,0.098074,0,48.434,1148.7,3802.9
1016,2,14.234,14.373,0.6157,0,0.097996,0,48.434,1148.5,3803.1
1018,2,14.175,14.362,0.61614,0,0.097917,0,48.434,1148.3,3803.3
1020,2,14.11,14.352,0.61658,0,0.097839,0,48.434,1148.1,3803.5
1022,2,14.038,14.341,0.61702,0,0.09776,0,48.434,1147.9,3803.7
1024,2,13.959,14.33,0.61746,0,0.097682,0,48.434,1147.7,3803.9
1026,2,13.873,14.32,0.6179,0,0.097604,0,48.434,1147.5,3804.1
1028,2,13.781,14.309,0.61834,0,0.097526,0,48.434,1147.3,3804.2
1030,2,13.683,14.299,0.61878,0,0.097447,0,48.434,1147.1,3804.4
1032,2,13.579,14.288,0.61921,0,0.097369,0,48.434,1146.9,3804.6
1034,2,13.468,14.278,0.61965,0,0.097291,0,48.434,1146.7,3804.8
1036,2,13.351,14.267,0.62009,0,0.097213,0,48.434,1146.5,3805
1038,2,13.229,14.257,0.62053,0,0.097135,0,48.434,1146.3,3805.2
1040,2,13.101,14.246,0.62096,0,0.097058,0,48.434,1146.2,3805.4
1042,2,12.967,14.236,0.6214,0,0.09698,0,48.434,1146,3805.6
1044,2,12.827,14.225,0.62184,0,0.096902,0,48.434,1145.8,3805.8
1046,2,12.682,14.215,0.62227,0,0.096824,0,48.434,1145.6,3806
1048,2,12.532,14.204,0.62271,0,0.096747,0,48.434,1145.4,3806.2
1050,2,12.376,14.194,0.62314,0,0.096669,0,48.434,1145.2,3806.4
1052,2,12.216,14.184,0.62358,0,0.096592,0,48.434,1145,3806.6
1054,2,12.051,14.173,0.62401,0,0.096515,0,48.434,1144.8,3806.8
1056,2,11.881,14.163,0.62445,0,0.096437,0,48.434,1144.6,3807
1058,2,11.707,14.152,0.62488,0,0.09636,0,48.434,1144.4,3807.2
1060,2,11.529,14.142,0.62532,0,0.096283,0,48.434,1144.2,3807.3
1062,2,11.346,14.132,0.62575,0,0.096206,0,48.434,1144,3807.5
1064,2,11.159,14.121,0.62618,0,0.096128,0,48.434,1143.8,3807.7
1066,2,10.969,14.111,0.62661,0,0.096051,0,48.434,1143.6,3807.9
1068,2,10.775,14.1,0.62705,0,0.095974,0,48.434,1143.4,3808.1
1070,2,10.578,14.09,0.62748,0,0.095898,0,48.434,1143.3,3808.3
1072,2,10.378,14.08,0.62791,0,0.095821,0,48.434,1143.1,3808.5
1074,2,10.174,14.069,0.62834,0,0.095744,0,48.434,1142.9,3808.7
1076,2,9.9679,14.059,0.62877,0,0.095667,0,48.434,1142.7,3808.9
1078,2,9.7591,14.049,0.6292,0,0.095591,0,48.434,1142.5,3809.1
1080,2,9.5479,14.038,0.62963,0,0.095514,0,48.434,1142.3,3809.3
1082,2,9.3346,14.028,0.63006,0,0.095437,0,48.434,1142.1,3809.5
1084,2,9.1193,14.018,0.63049,0,0.095361,0,48.434,1141.9,3809.6
1086,2,8.9023,14.007,0.63092,0,0.095285,0,48.434,1141.7,3809.8
1088,2,8.6837,13.997,0.63135,0,0.095208,0,48.434,1141.5,3810
1090,2,8.4638,13.987,0.63178,0,0.095132,0,48.434,1141.3,3810.2
1092,2,8.2428,13.977,0.63221,0,0.095056,0,48.434,1141.2,3810.4
1094,2,8.021,13.966,0.63263,0,0.09498,0,48.434,1141,3810.6
1096,2,7.7984,13.956,0.63306,0,0.094903,0,48.434,1140.8,3810.8
1098,2,7.5755,13.946,0.63349,0,0.094827,0,48.434,1140.6,3811
1100,2,7.3523,13.936,0.63392,0,0.094751,0,48.434,1140.4,3811.2
1102,2,7.1291,13.925,0.63434,0,0.094675,0,48.434,1140.2,3811.4
1104,2,6.9061,13.915,0.63477,0,0.0946,0,48.434,1140,3811.6
1106,2,6.6836,13.905,0.63519,0,0.094524,0,48.434,1139.8,3811.7
1108,2,6.4618,13.895,0.63562,0,0.094448,0,48.434,1139.6,3811.9
1110,2,6.2408,13.884,0.63604,0,0.094372,0,48.434,1139.4,3812.1
1112,2,6.0209,13.874,0.63647,0,0.094297,0,48.434,1139.3,3812.3
1114,2,5.8023,13.864,0.63689,0,0.094221,0,48.434,1139.1,3812.5
1116,2,5.5853,13.854,0.63732,0,0.094146,0,48.434,1138.9,3812.7
1118,2,5.37,13.844,0.63774,0,0.09407,0,48.434,1138.7,3812.9
1120,2,5.1566,13.834,0.63816,0,0.093995,0,48.434,1138.5,3813.1
1122,2,4.9455,13.823,0.63859,0,0.09392,0,48.434,1138.3,3813.2
1124,2,4.7367,13.813,0.63901,0,0.093844,0,48.434,1138.1,3813.4
1126,2,4.5304,13.803,0.63943,0,0.093769,0,48.434,1137.9,3813.6
1128,2,4.327,13.793,0.63985,0,0.093694,0,48.434,1137.8,3813.8
1130,2,4.1266,13.783,0.64027,0,0.093619,0,48.434,1137.6,3814
1132,2,3.9293,13.773,0.6407,0,0.093544,0,48.434,1137.4,3814.2
1134,2,3.7354,13.763,0.64112,0,0.093469,0,48.434,1137.2,3814.4
1136,2,3.5451,13.753,0.64154,0,0.093394,0,48.434,1137,3814.6
1138,2,3.3585,13.743,0.64196,0,0.093319,0,48.434,1136.8,3814.7
1140,2,3.1759,13.732,0.64238,0,0.093244,0,48.434,1136.6,3814.9
1142,2,2.9974,13.722,0.6428,0,0.09317,0,48.434,1136.4,3815.1
1144,2,2.8232,13.712,0.64322,0,0.093095,0,48.434,1136.3,3815.3
1146,2,2.6535,13.702,0.64363,0,0.093021,0,48.434,1136.1,3815.5
1148,2,2.4884,13.692,0.64405,0,0.092946,0,48.434,1135.9,3815.7
1150,2,2.3281,13.682,0.64447,0,0.092871,0,48.434,1135.7,3815.9
1152,2,2.1728,13.672,0.64489,0,0.092797,0,48.434,1135.5,3816
1154,2,2.0225,13.662,0.64531,0,0.092723,0,48.434,1135.3,3816.2
1156,2,1.8776,13.652,0.64572,0,0.092648,0,48.434,1135.1,3816.4
1158,2,1.738,13.642,0.64614,0,0.092574,0,48.434,1135,3816.6
1160,2,1.604,13.632,0.64656,0,0.0925,0,48.434,1134.8,3816.8
1162,2,1.4757,13.622,0.64697,0,0.092426,0,48.434,1134.6,3817
1164,2,1.3531,13.612,0.64739,0,0.092352,0,48.434,1134.4,3817.2
1166,2,1.2365,13.602,0.64781,0,0.092278,0,48.434,1134.2,3817.3
1168,2,1.1259,13.592,0.64822,0,0.092204,0,48.434,1134,3817.5
1170,2,1.0214,13.582,0.64864,0,0.09213,0,48.434,1133.9,3817.7
1172,2,0.92324,13.572,0.64905,0,0.092056,0,48.434,1133.7,3817.9
1174,2,0.83139,13.562,0.64946,0,0.091982,0,48.434,1133.5,3818.1
1176,2,0.74597,13.552,0.64988,0,0.091909,0,48.434,1133.3,3818.3
1178,2,0.66707,13.543,0.65029,0,0.091835,0,48.434,1133.1,3818.5
1180,2,0.59477,13.533,0.6507,0,0.091761,0.19723,48.434,1132.9,3818.6
1182,2,0.53345,13.523,0.65023,0,0.091694,0.41179,48.829,1132.7,3818.4
1184,2,0.48206,13.513,0.64879,0,0.091634,0.58789,49.652,1132.6,3817.8
1186,2,0.4388,13.503,0.64656,0,0.091579,0.73258,50.828,1132.4,3816.8
1188,2,0.40258,13.493,0.64367,0,0.09153,0.85013,52.293,1132.2,3815.5
1190,2,0.37288,13.483,0.64026,0,0.091483,0.94279,53.993,1132,3814
1192,2,0.34962,13.473,0.63643,0,0.09144,1.0113,55.879,1131.8,3812.3
1194,2,0.333,13.463,0.63229,0,0.091399,1.0553,57.902,1131.6,3810.4
1196,2,0.32343,13.453,0.62795,0,0.09136,1.0738,60.012,1131.5,3808.5
1198,2,0.32151,13.444,0.62353,0,0.091321,1.0649,62.16,1131.3,3806.6
1200,2,0.32788,13.434,0.61915,0,0.091282,1.0271,64.29,1131.1,3804.6
1202,2,0.33835,13.424,0.61494,0,0.091242,0.97528,66.344,1130.9,3802.7
1204,2,0.3483,13.414,0.61096,0,0.0912,0.92617,68.294,1130.7,3801
1206,2,0.35775,13.404,0.60721,0,0.091157,0.87961,70.147,1130.6,3799.3
1208,2,0.36672,13.394,0.60366,0,0.091112,0.83547,71.906,1130.4,3797.7
1210,2,0.37524,13.385,0.60031,0,0.091066,0.79361,73.577,1130.2,3796.2
1212,2,0.38334,13.375,0.59715,0,0.091018,0.75392,75.164,1130,3794.8
1214,2,0.39103,13.365,0.59417,0,0.090969,0.71629,76.672,1129.8,3793.5
1216,2,0.39833,13.355,0.59135,0,0.090919,0.6806,78.104,1129.6,3792.3
1218,2,0.40527,13.345,0.5887,0,0.090868,0.64677,79.466,1129.5,3791.1
1220,2,0.41187,13.335,0.5862,0,0.090816,0.61469,80.759,1129.3,3790
1222,2,0.41814,13.326,0.58384,0,0.090763,0.58427,81.989,1129.1,3788.9
1224,2,0.4241,13.316,0.58162,0,0.090709,0.55543,83.157,1128.9,3787.9
1226,2,0.42977,13.306,0.57953,0,0.090654,0.52808,84.268,1128.7,3787
1228,2,0.43515,13.296,0.57756,0,0.090599,0.50214,85.324,1128.6,3786.1
1230,2,0.44027,13.286,0.57571,0,0.090542,0.47755,86.328,1128.4,3785.3
1232,2,0.44515,13.277,0.57397,0,0.090485,0.45424,87.283,1128.2,3784.5
1234,2,0.44978,13.267,0.57233,0,0.090427,0.43213,88.192,1128,3783.8
1236,2,0.45419,13.257,0.57079,0,0.090368,0.41117,89.056,1127.8,3783.1
1238,2,0.45838,13.247,0.56935,0,0.090309,0.39129,89.879,1127.6,3782.5
1240,2,0.46237,13.238,0.568,0,0.090249,0.37244,90.661,1127.5,3781.9
1242,2,0.46617,13.228,0.56673,0,0.090189,0.35457,91.406,1127.3,3781.3
1244,2,0.46979,13.218,0.56554,0,0.090128,0.33762,92.115,1127.1,3780.8
1246,2,0.47323,13.208,0.56442,0,0.090067,0.32155,92.79,1126.9,3780.3
1248,2,0.47651,13.199,0.56338,0,0.090005,0.30631,93.433,1126.7,3779.8
1250,2,0.47964,13.189,0.56241,0,0.089942,0.29186,94.046,1126.6,3779.4
1252,2,0.48261,13.179,0.5615,0,0.08988,0.27816,94.63,1126.4,3779
1254,2,0.48545,13.17,0.56065,0,0.089817,0.26517,95.186,1126.2,3778.6
1256,2,0.48815,13.16,0.55986,0,0.089753,0.25285,95.717,1126,3778.3
1258,2,0.49073,13.15,0.55913,0,0.089689,0.24117,96.222,1125.8,3777.9
1260,2,0.49319,13.14,0.55845,0,0.089625,0.23009,96.705,1125.7,3777.6
1262,2,0.49554,13.131,0.55782,0,0.089561,0.21959,97.165,1125.5,3777.3
1264,2,0.49778,13.121,0.55723,0,0.089496,0.20963,97.604,1125.3,3777.1
1266,2,0.49992,13.111,0.55669,0,0.089431,0.20018,98.023,1125.1,3776.8
1268,2,0.50196,13.102,0.55619,0,0.089366,0.19123,98.424,1125,3776.6
1270,2,0.50391,13.092,0.55573,0,0.0893,0.18273,98.806,1124.8,3776.4
1272,2,0.50577,13.082,0.55531,0,0.089235,0.17468,99.171,1124.6,3776.2
1274,2,0.50756,13.073,0.55493,0,0.089169,0.16704,99.521,1124.4,3776.1
1276,2,0.50926,13.063,0.55458,0,0.089103,0.1598,99.855,1124.2,3775.9
1278,2,0.51089,13.054,0.55426,0,0.089036,0.15293,100.17,1124.1,3775.8
1280,2,0.51245,13.044,0.55397,0,0.08897,0.14641,100.48,1123.9,3775.6
1282,2,0.51394,13.034,0.55371,0,0.088903,0.14024,100.77,1123.7,3775.5
1284,2,0.51537,13.025,0.55348,0,0.088837,0.13438,101.05,1123.5,3775.4
1286,2,0.51674,13.015,0.55328,0,0.08877,0.12882,101.32,1123.3,3775.3
1288,2,0.51806,13.006,0.5531,0,0.088703,0.12355,101.58,1123.2,3775.2
1290,2,0.51932,12.996,0.55294,0,0.088636,0.11856,101.83,1123,3775.2
1292,2,0.52053,12.986,0.55281,0,0.088568,0.11382,102.06,1122.8,3775.1
1294,2,0.52169,12.977,0.55269,0,0.088501,0.10932,102.29,1122.6,3775.1
1296,2,0.5228,12.967,0.5526,0,0.088434,0.10506,102.51,1122.5,3775
1298,2,0.52388,12.958,0.55252,0,0.088366,0.10102,102.72,1122.3,3775
1300,2,0.52491,12.948,0.55247,0,0.088299,0.097185,102.92,1122.1,3775
1302,2,0.5259,12.939,0.55243,0,0.088231,0.093549,103.12,1121.9,3775
1304,2,0.52685,12.929,0.5524,0,0.088163,0.0901,103.3,1121.8,3774.9
1306,2,0.52777,12.92,0.5524,0,0.088096,0.086829,103.48,1121.6,3774.9
1308,2,0.52866,12.91,0.5524,0,0.088028,0.083726,103.66,1121.4,3774.9
1310,2,0.52951,12.901,0.55242,0,0.08796,0.080783,103.83,1121.2,3774.9
1312,2,0.53033,12.891,0.55245,0,0.087892,0.077991,103.99,1121.1,3775
1314,2,0.53113,12.882,0.5525,0,0.087824,0.075343,104.14,1120.9,3775
1316,2,0.5319,12.872,0.55255,0,0.087756,0.072832,104.29,1120.7,3775
1318,2,0.53264,12.863,0.55262,0,0.087688,0.070449,104.44,1120.5,3775
